,Positive,Negative
737,,World Health Organisation (WHO) on Wednesday postponed taking a decision on whether the mysterious coronavirus that killed at least 17 people and sickened hundreds of others in China a global health emergency.  #Coronavirus #WHO https://www.worldstagegroup.com/who-postpones-decision-on-declaring-china-coronavirus-as-global-health-emergency/ …pic.twitter.com/IikZJdjjcq
738,,The role of China’s wet markets in the coronavirus outbreak – National https://theleaderassumpta.com/the-role-of-chinas-wet-markets-in-the-coronavirus-outbreak-national/ …pic.twitter.com/EZm5VXgVM6
739,,"(Coronavirus Forces China To Suspend Flights, Train Trips Out Of Affected City) - https://konnynews.com/coronavirus-forces-china-to-suspend-flights-train-trips-out-of-affected-city/ …
Health ...
KonnyNews App -pic.twitter.com/u0yi59SQwL"
740,,"Coronavirus: Symptoms, treatment and how to protect yourself — NCDC https://www.thenewsnigeria.com.ng/2020/01/23/coronavirus-symptoms-treatment-and-how-to-protect-yourself-ncdc/ …pic.twitter.com/FsBrAibf56"
741,,Public health advisory to Nigerians on novel #coronavirus http://ow.ly/f1n250y2xfH pic.twitter.com/5T0GmIfXLa
742,,"Corona Virus: FAAN issues travel advisory, collaborates with Health Ministry to prevent spread http://dlvr.it/RNYpY1 pic.twitter.com/BcuJyeDNjx"
743,,"Battery never dies, the ghetto keeps me wise
@davido
#LEIWHU
#RIPeanut
#MUFC
#SameGirl
#loveisland
#BURMUN
#coronavirus
#YesWeLaughButpic.twitter.com/PRjOv5TrI7"
744,,"#MUNBUR #OleOut #Burnley #ManchesterUnited #Martial #Lingard #BURMUN
Deadly Coronavirus Might Already Be In The UK, Heathrow Passengers To Be Isolated https://www.reporterswall.com/deadly-coronavirus-might-already-be-in-the-uk-heathrow-passengers-to-be-isolated/ …pic.twitter.com/nEnHhMMEye"
745,,WHO postpones decision on declaring coronavirus as global health emergency https://www.vanguardngr.com/2020/01/who-postpones-decision-on-declaring-coronavirus-as-global-health-emergency/?utm_source=dlvr.it&utm_medium=twitter … #vanguardnewspic.twitter.com/78eAHPwC8r
746,,WHO postpones decision on declaring coronavirus as global health emergency https://thecapitalmetro.com/2020/01/22/who-postpones-decision-on-declaring-coronavirus-as-global-health-emergency/ …pic.twitter.com/xAjIZNLqc7
747,,"Public Health Advisory to Nigerians on Novel Coronavirus 

This is a public health advisory on a new virus; the novel coronavirus (nCoV), by the Nigeria Centre for Disease Control. As this is a new virus, and... https://www.facebook.com/100000423734366/posts/2939402702750492/ …"
748,,"What is the minister of health and the FG doing about the outbreak of Lassa fever in some states and what precautionary measures are put in place against the possible outbreak of CORONA VIRUS from china?
#RememberEbola"
749,,WHO postpones decision on declaring coronavirus as global health emergency https://gbeducity.com/2020/01/22/who-postpones-decision-on-declaring-coronavirus-as-global-health-emergency/ …pic.twitter.com/g8v8WyWMlD
750,,"WHO postpones decision on declaring coronavirus as global health emergency
https://gbeducity.com/2020/01/22/who-postpones-decision-on-declaring-coronavirus-as-global-health-emergency/ …"
751,,Coronavirus: WHO postpones decision on China https://goo.gl/fb/y8syYS  via http://Cargohub.ng 
752,,Stocks fall amid coronavirus worries http://wealthpluz.com/stocks-fall-amid-coronavirus-worries/ …pic.twitter.com/Qckj7KPOcP
753,,Asia stocks set to slip after US reports first case of coronavirus #NSEUPDATEpic.twitter.com/ozp4R8C0TS
754,,"Low risk for Albertans to catch coronavirus from China, provincial health officials say https://theleaderassumpta.com/low-risk-for-albertans-to-catch-coronavirus-from-china-provincial-health-officials-say/ …pic.twitter.com/9S0xL3uONl"
755,,U.S. officials confirm first U.S. case of China coronavirus https://thenigerialawyer.com/u-s-officials-confirm-first-u-s-case-of-china-coronavirus/ … via @TheNigerialawyer
756,,What to Know About the Mysterious Coronavirus Detected in China – Healthline https://goo.gl/fb/T2y9GN 
757,,"QUESTIONS AND ANSWERS ON CORONAVIRUS PT. 1

What is a Coronavirus?

Coronaviruses are a large family of viruses known to cause illness ranging from common cold to more severe diseases such as Middle East Respiratory Syndrome... Visit: 

https://www.instagram.com/p/B7mYcsgh25d/?igshid=opot6pjm6e14 …
#coronavirus @WHO"
758,,"Breaking: US Records Its first Case of Coronavirus As Virus Spreads To Five Countries
===
Coronavirus, the disease that started in China and has spread to four other countries, has recorded its first case in the United States. This magazine had earlier  https://thesourceng.com/breaking-us-records-its-first-case-of-coronavirus-as-virus-spreads-to-five-countries/ …pic.twitter.com/5ci099CAe4"
759,,Russia steps up airport screening of Chinese travelers over coronavirus fears — Daily Times Nigeria https://dailytimes.ng/2020/01/21/russia-steps-up-airport-screening-of-chinese-travelers-over-coronavirus-fears/?utm_term=Autofeed&utm_medium=Social&utm_source=Twitter#Echobox=1579646877 …
760,,"(CNN)A new Chinese coronavirus, a cousin of the SARS virus, has infected hundreds since the outbreak began in Wuhan, China, in December. Scientist Leo Poon, who first decoded the virus, thinks it likely started in an animal and spread to humans.
https://www.cnn.com/2020/01/20/health/what-is-coronavirus-explained/index.html …"
761,,Coronavirus: World Stocks Skid http://dlvr.it/RNsjfJ pic.twitter.com/alsAeDMIb5
762,,Coronavirus To Have Little Impact On Global Oil Market- OPEC http://dlvr.it/RNsjbt pic.twitter.com/CPBKO47km4
763,,"Absolutely nowhere
Lassa fever and Corona virus in Nigeria wont go well at all cos the spread would be much easier here"
764,,"@Fmohnigeria with the increasing spread of corona virus across the globe, it will be wise to put up measures to contain the virus if eventually it make it way to our shores (we are praying it doesn't).

We don't have to wait for an outbreak before we respond"
765,,"Heard there's Corona virus in lagos, be safe pls..."
766,,"I'm scared for Nigeria, we already have enough on our plates. Corona virus would be bloody"
767,,Stocks in Asia set to open lower as Dow plunges amid coronavirus fears #NSEUPDATEpic.twitter.com/zhP2XnUHQ1
768,,Coronavirus is still spreading 
769,,Dow closes more than 450 points lower as coronavirus fears rise https://goo.gl/fb/RN4oKz 
770,,WAHO advises Nigerians on outbreak of coronavirus in China https://newsacross.com/waho-advises-nigerians-on-outbreak-of-coronavirus-in-china/ …pic.twitter.com/uDOM41pLSt
771,,WAHO advises Nigerians on outbreak of coronavirus in China https://newsacross.com/waho-advises-nigerians-on-outbreak-of-coronavirus-in-china/ …pic.twitter.com/LTr9BvaJQ2
772,,This Corona virus be like say na western and eastern countries e dey tour.. Make e remain there shaa
773,,"Before the Corona Virus outbreak in China, we already had Lassa fever here and  its on 13th states now....

Noise about the  control of LASSA, which is more important to us here (at least for now) gained little or no attention on the social media...
#makethenoise
#Ambode
#Opaypic.twitter.com/AkVbbZVPOR"
774,,"Is the #CoronaVirus a punishment on #China for the toxic consumables they shipped to #Africa? The plastic rice, rubber sweets, gene infested chickens, chemical eggs just to mention a few..."
775,,Coronavirus death toll worldwide is now 41!!
776,,"Nigeria on high alert to curb spread of Lassa fever, Coronavirus https://my.xyz.ng/p/50148 "
777,,"14 people tested for coronavirus in UK, five negative and nine await results https://olodo360.com/14-people-tested-for-coronavirus-in-uk-five-negative-and-nine-await-results/ …pic.twitter.com/uuhHY3FODs"
778,,"14 people tested for coronavirus in UK, five negative and nine await results https://olodo360.com/14-people-tested-for-coronavirus-in-uk-five-negative-and-nine-await-results/ …pic.twitter.com/usT6q3uboL"
779,,"14 people tested for coronavirus in UK, five negative and nine await results https://olodo360.com/14-people-tested-for-coronavirus-in-uk-five-negative-and-nine-await-results/ …pic.twitter.com/ugzGyeNFFh"
780,,US confirms second case of coronavirus in Chicago https://www.tracknews.ng/2020/01/us-confirms-second-case-of-coronavirus-in-chicago.html …pic.twitter.com/yauAtFHs2b
781,,"China is building a 1000 seat hospital in 5 days to handle Coronavirus. Father Lord what did We Nigerians do Wrong to our Leaders ???
https://news.sky.com/story/amp/coronavirus-outbreak-hospital-to-be-built-in-five-days-as-death-toll-rises-in-china-11916211 …"
782,,France confirms first cases of coronavirus in Europe http://dlvr.it/RNj3qm 
783,,Coronavirus not yet global emergency – WHO https://my.xyz.ng/p/50172 
784,,"China is building a hospital in just 6 days to treat coronavirus patients. It will have 1,000 beds. https://twitter.com/XHNews/status/1220625821951569920 …"
785,,bro this is a different chemical bro its different this is disinfectant powder bro this isnt atrazine different chemical this will not make you gay its for coronavirus just try it i swear bro just inhale it please bro this is delousi pic.twitter.com/JKqyOrtVVX
786,,"@FordNigeria
http://opr.news/s7975f4b8200124en_ng …

Our heart goes to the Medical Personnel containing #coronavirus"
787,,Wuhan coronavirus: Fear and anxiety in Wuhan as medical staff struggle to cope - CNN https://www.cnn.com/2020/01/24/china/wuhan-coronavirus-update-intl-hnk/index.html …
788,,France confirms first cases of coronavirus in Europe https://www.vanguardngr.com/2020/01/france-confirms-first-cases-of-coronavirus-in-europe/?utm_source=dlvr.it&utm_medium=twitter … #vanguardnews
789,,Coronavirus: Videos claim to show people collapsing in Wuhan https://mol.im/a/7923981  @MailOnline
790,,Why am I the only one thinking.. This CORONAVIRUS  was created to reduce the population in China or probably the whole world.. They celebrated new year few days ago & boom. Virus entered....  Wisdom will not kill me..
791,,China's Hubei province confirms 15 more deaths due to coronavirus #NSEUPDATEpic.twitter.com/STriUzY3Uc
792,,Here’s a Running List of 19 Countries With A Confirmed Coronavirus Case https://frnews.ng/heres-a-running-list-of-19-countries-with-a-confirmed-coronavirus-case/ …pic.twitter.com/pl31HYTDWl
793,,Coronavirus: Abike Dabiri Urges Nigerians In China To Stay Indoors https://naijatell.com/buzz/coronavirus-abike-dabiri-urges-nigerians-in-china-to-stay-indoors/ …pic.twitter.com/VvSBVOuxmY
794,,Coronavirus: Abike Dabiri Urges Nigerians In China To Stay Indoors https://naijatell.com/buzz/coronavirus-abike-dabiri-urges-nigerians-in-china-to-stay-indoors/ …pic.twitter.com/vwVsUibBqg
795,,"Coronavirus, I beg u with everything u holds dear.
Spare Nigeria.

D combination of Buhari & Coronavirus cannot be imagined.

Ordinary tomato disease, dealt wit us.

Pls, i take God beg u
#BuhariResign"
796,,"On a serious note: 
How many Hazmat suits does Zimbabwe have today in case of a #coronavirus case. @Jamwanda2 @Wamagaisa @daddyhope"
797,,"BREAKING: 169 people have now died because of the new strand of coronavirus, with over a thousand in serious condition."
798,,This sounds senseless to me because I find it hard to link the spread of Coronavirus to Climate Change! https://twitter.com/RealSaavedra/status/1222335425596936192 …
799,,Na them get coronavirus now
800,,"We have not heard about the suspension of flights from China bicos of the coronavirus. Mr MinisterAviation, what are we waiting for ? Please do the needful urgently as other nations have started.Chinese population here is huge and many will be returning from the Lunar vacation"
801,,"#Nigeria Take precaution and preventive measure for coronavirus because so many Chinese left Nigeria to China for there new year festival to returned a week later but over 300,000 Chinese have be infected with coronavirus @segalink @NGRSenate @DrJoeAbah @Fmohnigeria @legitngnews"
802,,"I commend them for their efforts. My concern is about the safety of their staffs. Being that those items where from China.
And there's outbreak of coronavirus at China."
803,,"New #Coronavirus Poses Uncertainty To #Economic Outlook, Says US Federal Reserve Chairman

#breaking #worldpowers #economy #climatesecurity #unsc #us #news #china #trade #eu #tradewar #brexit #tariffs #sars #virus #politics #who https://lnkd.in/e9F9Pd6 "
804,,"#Coronavirus: #WHO’s Emergency Committee Reconvenes On Thursday To Reconsider Emergency Declaration

#breaking #worldpowers #climatesecurity #unsc #virus #sars #china #un #healthymedicine #declaration #healthcare #news #politics #wuhan https://lnkd.in/ejX_m-s "
805,,Hong Kong tightens immigration laws against Chinese nationals to control coronavirus https://meziesblog.com/hong-kong-tightens-immigration-laws-against-chinese-nationals-to-control-coronavirus/ …pic.twitter.com/JLsWhSuKUX
