,hashtags,timestamp,text,screen_name,likes,retweets
956,"['Coronavirus', 'nCoV2020']",2020-01-29 14:26:39,"Update on Novel #Coronavirus:

27 samples sent to @icmr_niv, Pune for testing have tested NEGATIVE for #nCoV2020.

@PMOIndia
@drharshvardhan
@AshwiniKChoubey
@MoCA_GoI
@ICMRDELHI @PIB_India @DDNewslive",MoHFW_INDIA,137,51
957,"['coronavirus', 'Mohali', 'Amritsar']",2020-01-29 12:49:36,"Update on Novel #coronavirus:

Screening of passengers started at #Mohali airport, while medical teams in preparedness at Raja Sansi #Amritsar airport.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @PIB_India @DDNewslive @airnewsalerts @ANI @PunjabGovtIndiapic.twitter.com/Su3yk7imZ9",MoHFW_INDIA,139,44
958,"['Coronavirus', 'coronavirus', 'nCoV2020']",2020-01-29 11:55:32,"Update on Novel #Coronavirus:

Shri Sanjeeva Kumar, Spl. Secy (Health) reviewed preparedness of States/UTs on #coronavirus through video conference.
#nCoV2020
https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1600993 …
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @MIB_India @DDNewslive",MoHFW_INDIA,74,40
959,"['coronavirus', 'China', 'nCoV2020']",2020-01-29 10:09:19,"New updated travel advisory for Novel #coronavirus:

Travellers are advised to REFRAIN from travelling to #China.

#nCoV2020
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalerts @MEAIndia @MoCA_GoIpic.twitter.com/8hRruhxcSC",MoHFW_INDIA,194,124
960,"['coronavirus', 'WestBengal', 'nCoV2020']",2020-01-29 09:05:31,"Update on Novel #coronavirus:

Passengers at Bagdogra airport, #WestBengal being assisted at the Help Desk set up for information on #nCoV2020.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @MoCA_GoIpic.twitter.com/51xu3ZZf78",MoHFW_INDIA,42,16
961,['Coronavirus'],2020-01-29 08:55:45,"Travel Advisory for Novel #Coronavirus
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @PIB_India @ani @DDNewslive @airnewsalertshttps://twitter.com/WHOSEARO/status/1222395288477822976 …",MoHFW_INDIA,49,22
962,"['Coronavirus', 'China']",2020-01-29 08:19:31,"New travel advisory on Novel #Coronavirus:

Please refrain from travelling to #China.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalerts @ANI @MoCA_GoI @AAI_Official",MoHFW_INDIA,369,162
963,"['coronavirus', 'Gaya', 'nCoV']",2020-01-29 07:02:07,"Update on Novel #coronavirus :

Advisory signage displayed at #Gaya international airport and Help Desk set up. Divisional Commissioner reviews preparedness.
#nCoV
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @ANI @DDNewslive @MoCA_GoIpic.twitter.com/5BsAoc2zHY",MoHFW_INDIA,41,10
964,"['coronavirus', 'nCoV2020']",2020-01-29 06:54:07,"Update on Novel #coronavirus:

The list of airports for screening passengers for symptoms of #nCoV2020 has now increased to 21.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @DDNewslive @PIB_India @ANIpic.twitter.com/XF6icCbR7g",MoHFW_INDIA,116,52
965,"['coronavirus', 'China', 'nCoV2020']",2020-01-29 05:18:55,"Update on Novel #coronavirus :

Travel Advisory: All non-essential travel to #China to be avoided.

#nCoV2020
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @ANI @MoCA_GoI @MEAIndiapic.twitter.com/o8E5MADgH0",MoHFW_INDIA,153,104
966,"['coronavirus', 'Bengaluru']",2020-01-29 05:02:42,"Update on Novel #coronavirus :

Help Desk and signage at #Bengaluru International Airport. Passengers are being screened through hand-held thermal devices.

@PMOIndia
@drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @ANI @MIB_Indiapic.twitter.com/PHOKxddopC",MoHFW_INDIA,89,39
967,"['Coronavirus', 'nCoV']",2020-01-29 04:50:44,"Update on Novel #Coronavirus:

Shri Sanjeeva Kumar, Spl. Secy (H) holds video conference meeting with States/UTs to review preparedness for prevention & managt of #nCoV. 
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @ANI @MIB_Indiapic.twitter.com/qtBob2fGGt",MoHFW_INDIA,91,26
968,"['coronavirus', 'nCoV2020']",2020-01-29 04:21:32,"FAQs on Novel #coronavirus :

What is #nCoV2020? What are its symptoms? How does it spread? What precautions need to be taken? 
Read about this and more:

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalerts @NITIAayog @ANIpic.twitter.com/BvTEgPQdAO",MoHFW_INDIA,174,161
969,"['Coronavirus', 'China', 'nCoV2020', 'Kolkata']",2020-01-29 03:56:02,"Update on Novel #Coronavirus:

Passengers from #China being screened by hand-held thermal devices for symptoms of #nCoV2020 at #Kolkata airport.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @PIB_India @DDNewslive @WHOSEAROpic.twitter.com/C32M3ew2Xn",MoHFW_INDIA,211,58
970,['coronavirus'],2020-01-28 16:09:00,"Sh Sanjeeva Kumar, Spl Secy (H) highlighted the timely precautionary steps taken by @MoHFW_INDIA in the @DDNewslive program on novel #coronavirus.

https://youtu.be/Un7NBJT692Y 
@PMOIndia
@drharshvardhan @AshwiniKChoubey @PIB_India @ICMRDELHI",MoHFW_INDIA,41,17
971,['coronavirus'],2020-01-28 15:50:10,"Sh Sanjeeva Kumar, Spl Secy (H) highlighted the timely precautionary steps taken by @MoHFW_INDIA in the @DDNewslive program on novel #coronavirus.

https://youtu.be/v5eF0yHxDZs 
@PMOIndia
@drharshvardhan @AshwiniKChoubey @PIB_India @ICMRDELHIhttps://twitter.com/MoHFW_INDIA/status/1222131811741888514 …",MoHFW_INDIA,37,17
972,"['Coronavirus', 'nCoV', 'coronavirus']",2020-01-28 15:39:24,"Update on Novel #Coronavirus:

2461 from 15 flights were screened today for #nCoV. No case of novel #coronavirus has been found till date.
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @ICMRDELHI",MoHFW_INDIA,82,37
973,"['Coronavirus', 'nCoV', 'Jaipur', 'Vizag']",2020-01-28 15:06:50,"Update on Novel #Coronavirus:

Adequately manned Help Desks to assist, guide and provide information on #nCoV have been set up at #Jaipur and #Vizag airports.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @PIB_India @DDNewslivepic.twitter.com/2dxA9Tq3ed",MoHFW_INDIA,62,24
974,"['Coronavirus', 'Lucknow', 'nCoV2020']",2020-01-28 14:26:07,"Update on Novel #Coronavirus:

A help desk has been set up at #Lucknow airport to support and guide passengers reg #nCoV2020. Travel Advisory has also been displayed for additional help.
@PMOIndia
@drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @MoCA_GoIpic.twitter.com/eoJgqCJMww",MoHFW_INDIA,116,46
975,"['coronavirus', 'SwasthaBharat']",2020-01-28 13:04:03,"#coronavirus travel advisory:

Help us to help you.

All travellers  from China are urged to avoid non-essential travel.

 #SwasthaBharat @PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDnewsLive @AirNewsAlert @MoCA_GoI @AAI_Officialpic.twitter.com/LPhsqDS29Y",MoHFW_INDIA,119,70
976,"['coronavirus', 'ncov2020']",2020-01-28 12:53:13,"Update on Novel #coronavirus:

Cabinet Secretary reviewed preparedness on Novel Coronavirus today.
#ncov2020
Please read the details here:

https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1600838 …
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @MIB_India @DDNewslive @WHOSEARO @MoCA_GoI @shipmin_india",MoHFW_INDIA,48,24
977,"['Coronavirus', 'nCoV2020']",2020-01-28 11:00:43,"Update on Novel #Coronavirus:

A Control Room at the national level with phone number 011-23978046 is operational for any query, support and assistance regarding #nCoV2020.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @ANI @ICMRDELHI @MoCA_GoI @Director_NCDCpic.twitter.com/cngQZ8jELX",MoHFW_INDIA,65,54
978,['Coronavirus'],2020-01-28 10:11:24,"Update on Novel #Coronavirus:

Four labs of @ICMRDELHI 's Viral Research & Diagnostics Lab Network (at Alleppey, Bengaluru, Hyderabad & Mumbai) activated for testing samples.This is in addition to @icmr_niv,Pune.
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDIndialive",MoHFW_INDIA,63,41
979,"['Coronavirus', 'ncov2020']",2020-01-28 09:47:20,"Update on Novel #Coronavirus:

Union Health Minister @drharshvardhan reviewed the status of preparedness regarding #ncov2020 with senior officers of the Ministry today.

@PMOIndia @AshwiniKChoubey @PIB_India @DDNewslive @ANI @airnewsalerts @MIB_Indiapic.twitter.com/vW2cKvGByk",MoHFW_INDIA,54,21
980,"['Coronavirus', 'nCoV']",2020-01-28 09:25:08,"Update on Novel #Coronavirus:
Happening now!

Watch @drharshvardhan speak about preparedness regarding #nCoV live on @DDNewslive.

@PMOIndia @AshwiniKChoubey @PIB_India @ANI",MoHFW_INDIA,24,13
981,"['coronavirus', 'nCoV']",2020-01-28 07:11:36,"Novel #coronavirus update:

As on 27th Jan, 20 samples have been referred to @icmr_niv , Pune for testing.

They have all been tested NEGATIVE for #nCoV.

@PMOIndia @drharshvardhan @AshwiniKChoubey @ICMRDELHI @PIB_India @DDNewslive @airnewsalerts @ANI @WHOWPRO",MoHFW_INDIA,85,40
982,"['Coronavirus', 'nCoV', 'HealthForAll', 'SwasthaBharat']",2020-01-28 05:50:46,"Precaution is always better than cure. 
Risk of Novel #Coronavirus can be prevented by adopting simple hygienic habits.

#nCoV #HealthForAll #SwasthaBharat
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @NITIAayog @MoCA_GoI @AAI_Official @DDNewslive @PIBHomeAffairspic.twitter.com/3zE5a5TRC8",MoHFW_INDIA,161,101
983,"['Coronavirus', 'ncov2020', 'SwasthaBharat']",2020-01-28 05:33:24,"Information sharing through your self-declaration on symptoms of Novel #Coronavirus will 'Help Us to Help You'. Please note these modes of self declaration.
#ncov2020 #SwasthaBharat
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @PIBHomeAffairspic.twitter.com/x53ca0jIGN",MoHFW_INDIA,121,65
984,"['Coronavirus', 'Amritsar', 'ncov2020']",2020-01-28 05:31:50,"Update on Novel #Coronavirus:
Advisory for assisting passengers traveling from China for self-declaration, screening etc., has been displayed at #Amritsar Airport.
#ncov2020
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @DDNewslive @ANI @PIB_Indiapic.twitter.com/en2AXBAVmF",MoHFW_INDIA,29,12
985,"['coronavirus', 'ncov2020']",2020-01-28 04:10:00,"Helpline for queries on Novel #coronavirus :
A  24*7 Call Centre is active for responding to queries on #ncov2020. Please make note of this number.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @PIB_India @DDNewslive @shipmin_india @PIBHomeAffairspic.twitter.com/H9ddGYlI5P",MoHFW_INDIA,198,138
986,"['coronavirus', 'ncov2020', 'HealthForAll']",2020-01-28 04:02:18,"Some preventive measures against Novel #coronavirus :

#ncov2020
#HealthForAll
@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @DDNewslive @airnewsalertspic.twitter.com/4TvVOB3P12",MoHFW_INDIA,179,122
987,"['coronavirus', 'ncov2020']",2020-01-27 13:57:07,"Cabinet Secretary chairs high level review meeting on “Novel #coronavirus outbreak.

#ncov2020
@pmo
@drharshvardhan
@AshwiniKChoubey
@MEAIndia
@PIBHomeAffairs
@MoCA_GoI
@shipmin_india
@PIB_India
https://pib.gov.in/PressReleseDetailm.aspx?PRID=1600744#.Xi7o7rXhZeY.whatsapp …",MoHFW_INDIA,44,14
988,"['coronavirus', 'ncov2020']",2020-01-27 12:50:18,"Ms. Preeti Sudan, Health Secretary reviewed preparedness of Ministries/Depts and States on #coronavirus through video conference today.
#ncov2020
@PMOIndia
@drharshvardhan
@AshwiniKChoubey
@MoCA_GoI
@ndmaindia
@PIBHomeAffairs
@shipmin_india
@IndiaInNepal
https://pib.gov.in/PressReleseDetail.aspx?PRID=1600712 …pic.twitter.com/5ndFi4QOdA",MoHFW_INDIA,31,14
989,"['coronavirus', 'China', 'ncov2020']",2020-01-27 12:34:37,"Update on #coronavirus:
Total 33,552 passengers traveling from #China in 155 flights screened so far. 
4359 passengers in 18 flights from China screened today for #ncov2020.
No case has been found in the country so far. 
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI",MoHFW_INDIA,185,86
990,"['coronavirus', 'Chennai', 'nCoV', 'HealthForAll']",2020-01-27 11:13:20,"#coronavirus :

Self declaration signage, and other advisory being displayed at #Chennai airport as a precautionary measure.
#nCoV
#HealthForAll
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @DDNewslive @PIB_India @WHOSEAROpic.twitter.com/wJYZBdyXkD",MoHFW_INDIA,122,57
991,"['nCoV2020', 'China', 'coronavirus', 'CoronavirusOutbreak', 'HealthForAll']",2020-01-27 09:16:41,"Update on #nCoV2020:

Passengers travelling on flights from #China being screened for #coronavirus at Delhi international airport.
#CoronavirusOutbreak
#HealthForAll
@PMOIndia
@drharshvardhan @AshwiniKChoubey @WHOSEARO @MEAIndia @MoCA_GoI @NITIAayog @DDNewslive @airnewsalertspic.twitter.com/4uZg9RIIGZ",MoHFW_INDIA,73,25
992,"['Coronavirus', 'Nepal', 'nCoV2020pic']",2020-01-27 08:10:11,"Ms. Preeti Sudan, Secy (H) reviewed preparedness of Ministries/Depts & States reg #Coronavirus through a VC with Sh Ajay Bhalla, Home Secy; Secy @ndmaindia; Chief Secy & DGP of 5 states neighboring #Nepal; Health Secy of other states; rep from @shipmin_india.
#nCoV2020pic.twitter.com/cw9bt4dIxe",MoHFW_INDIA,45,20
993,"['coronavirus', 'China', 'nCoV']",2020-01-26 04:12:02,"Novel #coronavirus outbreak in #China: Travel advisory to travelers visiting China.
24*7 Call Centre/Helpline number is active for any query on #nCoV.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @NITIAayog @MoCA_GoI @MEAIndia @AAI_Officialpic.twitter.com/YVhTZTihZW",MoHFW_INDIA,85,56
994,"['coronavirus', 'nCoV']",2020-01-26 03:46:18,"Helpline number for Novel #coronavirus :

A 24*7 Call Centre is operational to provide support regarding queries on #nCoV. Please make note of the Helpline number.

@PMOIndia
@drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @WHOSEARO @PIB_India @DDNewslivepic.twitter.com/9lYKRwdbwv",MoHFW_INDIA,63,52
995,"['coronavirus', 'China', 'nCoV']",2020-01-25 14:46:27,"Novel #coronavirus outbreak in #China: Travel advisory to travelers visiting China.
24*7 Call Centre/Helpline number is active for any query on #nCoV.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @NITIAayog @MoCA_GoI @MEAIndia @AAI_Officialpic.twitter.com/EMwCpDGSsZ",MoHFW_INDIA,196,123
996,"['coronavirus', 'nCoV']",2020-01-25 12:15:22,"Update on novel #coronavirus :

A 24*7 NCDC Call Centre is operational to provide support regarding any technical query on #nCoV. Please make note of the Helpline number.

@PMOIndia
@drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @WHOSEARO @PIB_India @DDNewslivepic.twitter.com/hONXNobkQs",MoHFW_INDIA,216,160
997,"['coronavirus', 'China']",2020-01-25 08:49:46,"Novel #coronavirus outbreak in #China: Travel Advisory to travelers visiting China.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @NITIAayog @MoCA_GoI @MEAIndia @AAI_Officialpic.twitter.com/R8IDyFJa7O",MoHFW_INDIA,113,83
998,"['coronavirus', 'China']",2020-01-25 03:00:00,"Novel #coronavirus outbreak in #China: Travel Advisory to travelers visiting China.

@PMOIndia @drharshvardhan @AshwiniKChoubey @PIB_India @NITIAayog @MoCA_GoI @MEAIndiapic.twitter.com/cRZghPZXiR",MoHFW_INDIA,308,202
999,['Coronavirus'],2020-01-24 13:11:22,"Update on Novel #Coronavirus: 20,844 passengers from 96 flights screened.
No nCoV case has been detected in the country.

@PMOIndia
@drharshvardhan
@AshwiniKChoubey
@MoCA_GoI
@AAI_Official
@WHOSEARO
@PIB_India
@DDNewslive
@airnewsalerts
https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1600473 …",MoHFW_INDIA,87,33
1000,['coronavirus'],2020-01-23 11:18:26,"For more, please see the detailed press release:

https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1600329 …
#coronavirus
@PMOIndia
@drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @NITIAayog @DDNewslive @airnewsalerts @PIB_Indiahttps://twitter.com/MoHFW_INDIA/status/1220303529618763777 …",MoHFW_INDIA,16,7
1001,['Coronavirus'],2020-01-23 11:13:28,"Update on Novel #Coronavirus: 12,828 passengers from 60 flights screened.
No nCoV case detected in the country.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official @NITIAayog @DDNewslive @PIB_India",MoHFW_INDIA,65,9
1002,['Coronavirus'],2020-01-23 09:44:58,"Dr. Sujeet Kumar Singh, Director, NCDC on Novel #Coronavirus: timely preventive measures are taken up at hospitals, airports & within community. 

https://youtu.be/2Z1tmUo5kGk 
@PMOIndia @NITIAayog @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Official",MoHFW_INDIA,39,11
1003,['coronavirus'],2020-01-22 17:20:15,"Ms. Preeti Sudan, Health Secy on preparedness reg #coronavirus: the situation is being monitored very closely. More than 9000 passengers have been screened. No case has been found in India.
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @DDNewslivehttps://youtu.be/PzeUZKLJTQw ",MoHFW_INDIA,51,10
1004,['coronavirus'],2020-01-22 11:18:52,"Novel #coronavirus update:

9156 passengers from 43 flights screened for novel Coronavirus (nCoV).
No case of nCoV has been detected.

@PMOIndia
@drharshvardhan
@AshwiniKChoubey
@NITIAayog
@MoCA_GoI
@AAI_Official
@MEAIndia
@PIB_India
https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1600137 …",MoHFW_INDIA,63,21
1005,['coronavirus'],2020-01-22 10:05:13,"Ms. Preeti Sudan, Secy (HFW) on Novel #coronavirus: We are on alert & our preparedness is sturdy. Passengers travelling from China requested to report to nearest public health facility in case they feel any symptoms. 
@PMOIndia @drharshvardhan @AshwiniKChoubey @NITIAayogpic.twitter.com/h1vU126CJz",MoHFW_INDIA,88,53
1006,"['coronavirus', 'Hyderabad', 'HealthForAll']",2020-01-21 03:49:16,"#coronavirus 
Thermal screeners for passengers have been installed at some airports including #Hyderabad airport. An advisory for passengers is also circulated, in addition to in-flight announcement.
#HealthForAll
@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @AAI_Officialpic.twitter.com/qOuUmxsQyd",MoHFW_INDIA,99,28
1007,"['coronavirus', 'Kolkata']",2020-01-20 15:15:15,"Precaution against #coronavirus :
Health screening of passengers at #Kolkata airport.

@PMOIndia @drharshvardhan @AshwiniKChoubey @NITIAayog @MoCA_GoI @AAI_Officialpic.twitter.com/4XIaCi0SAS",MoHFW_INDIA,87,22
1008,['Coronavirus'],2020-01-20 14:36:27,"Outbreak of Novel #Coronavirus in China: An update of the measures taken by @MoHFW_INDIA.

@PMOIndia
@drharshvardhan
@AshwiniKChoubey
@NITIAayog
@MoCA_GoI
@AAI_Official
https://pib.gov.in/PressReleaseIframePage.aspx?PRID=1599901 …",MoHFW_INDIA,25,17
1009,"['coronavirus', 'Kolkata']",2020-01-20 14:28:13,"As a measure of abundant caution against Novel #coronavirus, preparedness is being strengthened at various airports. Seen here- Training of immigration officers at #Kolkata airport.

@PMOIndia @drharshvardhan @AshwiniKChoubey @MoCA_GoI @NITIAayog @AAI_Officialpic.twitter.com/1aQ1thDP6l",MoHFW_INDIA,33,9
